Gene name
Creb3l4
Gata4
Foxs1
Dmrta2
Mxi1
Strn3
Zfp217
Nr1i3
Spi1
Plagl2
Zfp62
Zfp40
Klf3
Mybl1
Hoxb4
Lhx2
Hoxb3
Hoxb2
Gata1
Atf6
Pknox1
Zfp280b
Nfia
Csrnp2
Nfat5
AW822073
Crebzf
Insm1
Prox1
Zfp267
Gm4981
Zfp790
Tfcp2
Rarb
Ehf
Vgll1
Klf13
Purg
Pou6f1
Prdm14
Arid3a
Tbx5
Zfp513
Meis2
Ets2
Kcnip3
Cebpg
Zfat
Gpbp1l1
Cebpa
Hand2
Taf4b
Irx6
Bmyc
Foxe1
Foxj2
Bcl6
Irf1
Zfp740
Mycn
Scx
Nr2f6
Pth
Gm32687
Mnt
Rreb1
Onecut2
Zfp236
Rara
Rcor1
Nr1h5
Zfp692
Tead1
AU041133
Hoxb13
Rarg
Erf
Sohlh1
Gm4924
Hoxb9
Zfp945
Hoxb8
Foxk2
Spic
Nr2e1
Ndn
Hoxb7
Atoh8
Atf1
Hoxb5
Nr1d2
Hoxb6
Rest
E2f8
Prkn
Mzf1
Nr2c1
Otx1
Ovol3
Atoh1
Tcf7
Sall4
Nr1h2
Lhx5
Crebl2
Alx4
Ptf1a
Cdc5l
Creb3l3
Six1
Gtf2ird1
Foxq1
Nkx2-3
Nacc2
Alx1
Six4
Barx2
Mef2b
Zkscan16
Pou3f2
Nrf1
Fos
Glis2
Gsc2
Prdm15
Foxf2
Jdp2
Tlx3
Foxc1
Nhlh2
Arnt
Zfp292
Prdm4
Nfyc
Zbtb6
Pou6f2
Zbtb26
Batf
Rfx8
Runx3
Klf11
Ikzf3
Mlxip
Fubp3
Nkx6-3
Tal2
Zbtb21
Onecut3
Zfp759
Hnf4g
Esr1
Ascl4
Myod1
Lhx3
Zfp180
Bhlhe40
Bsx
Prdm12
Zfp69
Klf14
Tchp
Zfp936
Zfp354a
Emx1
Phb
Tsc22d2
Prrx1
Fezf1
Zfp786
Smad7
Zfp458
Dmrt1
Mypop
Cebpd
Crem
Ebf3
Foxa3
Nfxl1
Xbp1
Zfp90
Esr2
Scrt2
Dmrt3
Elk3
Camta1
Hhex
Nfib
Tcf15
Zfp715
Nr2c2
Tfap2a
Zkscan14
Zkscan5
Gata3
Cdx1
Zbtb7a
Noto
Pgr
Junb
Plagl1
Zfp449
Rxrg
Zfp157
Sall3
Dmrt2
Sim1
Pcbp1
Gcm2
Zfp287
Zfp322a
Foxp2
Pcgf6
Lmx1a
Bcl6b
Pbx1
Zfp143
Vax1
Insm2
Pou5f1
Gmeb1
Hes5
Elk1
Meis1
Sall2
Zscan12
Rbpj
Creb5
Smad9
Myocd
Hoxa4
Hoxa5
Hoxa2
Hoxa6
Hoxa3
Mlx
Hoxa7
Foxb2
Lhx9
Klf4
Klf16
A430033K04Rik
Txk
Sp6
Prdm6
Mtf2
Arnt2
Hnrnpk
Hoxa9
Hes1
Mxd1
Gm5294
Tead3
Zfp2
Foxd4
Hoxa10
Fli1
Hey2
Prop1
Tead4
Zkscan3
Mesp1
T
Mesp2
BC025920
Foxd1
Tfdp1
Tbpl1
Zkscan6
Zfp952
Zscan26
Zfp763
Ikzf2
Zfp810
Nucks1
Tfec
Zic1
Zic4
Irf7
Emx2
Rxra
Zfp668
Msgn1
Tlx2
Bhlhe22
Zfp445
Zfp709
Zkscan7
Zfp105
Zfp955a
Rax
Hnrnpab
Plscr1
Rai1
Srebf1
Zfp882
Elk4
Elmsan1
Rlf
Zfp735
Zscan25
Zfp955b
Zfp81
Arid3c
Zbtb41
Zfp101
Zfp961
Gm4125
Zkscan4
Hif1a
Zfp628
Myc
Etv3
ETV3L
Hlf
Lbx2
Fosl1
Gm28363
Gm13212
Nr1d1
Thra
Tcf21
Gm28360
Gm28168
Gm7145
Zfp770
Jun
Pax4
Zkscan8
Arid5a
Maz
Sohlh2
Pou3f1
Kdm3a
Six5
Tsc22d4
Egr1
Tbx6
Hif3a
Spib
Crebrf
Zfp558
Egr2
Elf2
Tbpl2
Bach2
Snai3
Ovol1
Zscan4b
Gtf2i
Zbtb7b
Chchd3
Eno1
Hivep2
Pax3
Zscan18
Mxd3
Zscan4c
Zscan4-ps1
Zfp384
Nkx2-1
Foxc2
Hivep1
Ets1
Tcf25
Ikzf5
Nfil3
Rfx3
St18
Zfp319
Nkx2-5
Zscan4d
Nkx2-9
Pax9
Paxbp1
Aebp1
Pou4f3
Tbx21
Cbfa2t3
Tfdp2
Hmx1
Stat2
Zfp329
Zscan4e
Duxbl1
Zbtb37
Rbpjl
Deaf1
Zfp110
Zscan4f
Bcl11b
Sox9
Zscan4-ps2
Esrra
Glis3
Zfp383
Pitx1
Thap1
Nkx1-2
Zscan4-ps3
Mtf1
Zfp507
Zscan22
Tbx1
Pcgf3
Nfatc1
Hes7
Sox4
Akna
Otx2
Pax6
Dmrtc2
Irf8
Hsf2
Hesx1
Sox11
Duxbl2
Foxf1
Ciao1
Gsx1
Pdx1
Zxdb
Nkrf
Esrrg
Cdx2
Klf2
Irf3
Foxl1
Grhl2
Mycl
Pou2f2
Zfp446
Olig2
Nkx3-2
Zfp536
Zbtb38
Nr1h3
Rela
Klf7
Olig1
Gm29106
Arid5b
Nfya
Barhl2
2610008E11Rik
Zfp644
Zfp600
Zfp37
Tbr1
Runx1t1
Gm43517
Foxg1
Sox12
Sox8
Zfpm1
Tbx10
Dlx6
Klf6
Myf5
Fosb
Myf6
Atf5
Foxa1
Rfx6
Elf3
Hnf1a
Rorc
Foxl2
Msx2
Dlx5
Nr1i2
Creb1
Zfp566
Prrxl1
Vgll2
Zbtb45
Gsc
Zfp382
Hand1
Tfe3
Litaf
Foxm1
Erg
Pbx2
Zfp146
Ebf4
Ferd3l
Twist1
Foxi1
Tcerg1
Pax5
Pax2
Rorb
Tbx3
Heyl
Pax8
Duxbl3
Foxo3
Myt1l
E2f3
Foxn2
Sox14
Meox2
Jund
Notch1
Hdgf
Usf2
Nfatc2
Nanog
Pou3f3
Grhl1
Macc1
Tal1
E2f5
Helt
Etv1
Phox2b
Foxo1
Nfic
Stat5b
Sox15
Zfp457
Zfp869
Eno1b
Neurod1
Smad2
Zfp213
Eaf2
Rhox10
Mef2c
Pa2g4
Rhox11
Ebf1
Zfp729b
Rhox13
Zfp595
Bcl3
Meox1
Hoxb1
Zfp459
Zfp13
Zfp738
Smad5
Zfp729a
Foxp1
Hmga2
Pcgf5
Bcl11a
Obox8
Ddit3
Zfp748
Zkscan1
Ybx3
Bhlha9
Purb
Zfp541
Pknox2
Zfp120
Cc2d1b
Zbtb5
Tcf3
Nkx1-1
Nr4a3
Zfp444
Zscan21
Neurod2
E2f6
Myrfl
Egr4
Tcf24
Foxj3
Zfp523
Prdm11
Klf10
Stat3
E2f2
Tcf4
Zscan5b
Cc2d1a
Carf
Pou4f2
Max
Zfp746
Thap11
Obox7
Phox2a
Ylpm1
Glmp
Foxj1
Zfp369
Pou2f1
Dmbx1
Tbx15
Stat5a
En1
Sim2
Gata6
Barhl1
Neurod6
Kat7
Smad4
Zscan10
Tead2
Hic1
Maf
Sox30
Trp73
Rfx4
Plag1
Gli3
Foxd3
Wiz
Tle4
Sp3
Zeb2
Ikzf4
Bmpr1a
Hltf
Taf6
Zscan20
Zkscan17
Zbtb32
Creb3
Nobox
Preb
Aebp2
Gli1
Aff3
Gm3854
Atmin
Btg2
Nfix
Jarid2
Nfe2l1
Tfap2d
Pax7
Dmrta1
Zfp352
Skil
Lyl1
Meis3
E2f7
Tfap2b
Zfp202
Gbx1
Zfp78
Zfp438
Nfx1
Pbx4
Foxn1
Pou5f2
Lhx6
Obox2
Obox3
Zfp819
Nolc1
Zeb1
Zc3h8
Obox1
Wnt5a
Myb
Zc3h6
Etv2
Tcf23
Batf2
9130023H24Rik
Foxk1
Zfp397
Erfl
Irf4
Pitx3
Fev
Foxo6
Hes2
Bach1
Nr2f2
Nr2f1
Bhlhe41
Pttg1
Hes6
Myrf
Foxi2
Tbp
Rpf2
Zfp24
Irf2
Npas4
Zfp131
Lhx1
Etv6
Tlx1
Zfp281
Prdm1
Npas2
Snai2
Hes3
Zbtb2
Lbx1
Sp9
Ppard
Ier2
Irf5
Gcfc2
Sp2
AI987944
Vax2
Zbtb24
Zfp467
Prdm9
Npas1
Ikzf1
Ccdc160
Smad1
Nr3c1
Sarnp
Figla
Myog
Ovol2
Obox5
Nr5a2
Nfe2l3
Dmtf1
Runx2
Nfatc3
Obox6
Crx
Nfkb2
2610021A01Rik
Gfi1
Nfe2l2
Phf6
Zbtb4
Sp5
Prdm13
Sry
Ahr
Creb3l2
Tfap4
Six6
Foxi3
Ascl3
Zfp639
Sox2
Patz1
Trerf1
